"","Sample_1","Sample_2","Sample_3","Sample_4","Sample_5","Sample_6","Sample_7","Sample_8","Sample_9","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_30","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","Sample_37","Sample_38","Sample_39","Sample_40","Sample_41","Sample_42","Sample_43","Sample_44","Sample_45","Sample_46","Sample_47","Sample_48","Sample_49","Sample_50","Sample_51","Sample_52","Sample_53","Sample_54","Sample_55","Sample_56","Sample_57","Sample_58","Sample_59","Sample_60","Sample_61","Sample_62","Sample_63","Sample_64","Sample_65","Sample_66","Sample_67","Sample_68","Sample_69","Sample_70","Sample_71","Sample_72","Sample_73","Sample_74","Sample_75","Sample_76","Sample_77","Sample_78","Sample_79","Sample_80","Sample_81","Sample_82","Sample_83","Sample_84","Sample_85","Sample_86","Sample_87","Sample_88","Sample_89","Sample_90","Sample_91","Sample_92","Sample_93","Sample_94","Sample_95","Sample_96","Sample_97","Sample_98","Sample_99","Sample_100"
"Actinomyces_sp_HMSC035G02",0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Actinomyces_sp_HPA0247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aeriscardovia_aeriphila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alloscardovia_omnicolens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_adolescentis",0,0,0,0,0,0,0,806,11975,2686,0,12218,0,0,0,0,33898,0,12921,1284,0,0,8387,0,0,0,22541,25786,0,24804,0,2153,0,0,7013,1487,0,52676,0,0,46384,39483,13290,0,54598,0,0,0,8970,0,0,0,0,0,0,0,17107,26114,16046,0,7442,3212,0,1884,0,78627,0,0,0,0,0,0,11715,0,0,0,0,0,0,0,508,0,0,6488,0,2987,1154,0,19757,0,0,0,0,5503,0,1745,0,34281,1724,0
"Bifidobacterium_angulatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_animalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,29,0,0,329,337,1624,0,0,0,0,0,0,0,0,0,0,0,0,1929,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15263,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,892,0,1250
"Bifidobacterium_bifidum",0,0,0,0,0,0,19195,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,0,0,1778,15599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741,316,3150,0,0,0,0,14411,0,0,0,0,0,0,0,7911,0,0,0,0,0,0,0,7389,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_breve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_catenulatum",423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_dentium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0
"Bifidobacterium_longum",2824,834,0,3168,61,1637,0,5109,12781,4924,0,1737,0,0,0,10942,2063,0,9566,0,2729,977,0,0,0,6884,32447,8028,326,390,0,2652,0,12544,0,5644,0,5824,6715,0,1261,0,1677,526,2011,0,0,0,3896,2035,0,1814,0,0,0,2245,6007,3192,6401,6884,2963,0,0,1187,0,4355,0,0,1731,0,0,0,4663,0,2207,0,0,0,8183,5410,3355,2392,0,1403,0,0,0,0,0,0,0,0,2141,11553,0,4312,1345,0,0,11338
"Bifidobacterium_pseudocatenulatum",188,0,0,0,0,0,0,0,0,0,0,0,0,5314,0,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8568,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,379,0,0,6939,0,1728,0,0,0,0,0,1342,0,0,314,0,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_pseudolongum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_pullorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rothia_mucilaginosa",0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olsenella_scatoligenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_aerofaciens",0,0,6109,3152,4166,4726,0,6998,23482,7462,9100,8469,40716,0,50836,0,2427,6763,16772,1389,5925,5125,1298,3268,11392,8212,14581,18245,6379,2212,809,3853,9831,4593,0,7796,0,25876,12537,17316,2120,24236,11367,3482,4386,1246,1354,3237,7806,38282,19426,3578,6673,0,1282,9926,0,3224,12779,2922,0,3793,0,21139,1120,8692,13538,0,0,5782,8315,3940,10505,0,2590,12022,0,3348,7901,2923,4106,4584,4048,6811,0,2221,4529,3791,6107,0,397,1884,0,9057,4508,11860,0,5388,0,11636
"Collinsella_intestinalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,4800,0
"Collinsella_stercoris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enorma_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[Collinsella]_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adlercreutzia_equolifaciens",1218,548,924,107,0,0,0,0,53,358,0,0,3249,0,1679,831,0,0,0,0,0,0,0,0,1750,0,5837,635,0,0,0,0,80,407,0,0,82,641,0,0,0,882,653,259,0,0,79,166,0,0,0,0,417,0,0,530,108,0,0,135,0,0,0,0,0,522,1189,0,675,1761,0,0,0,0,0,81,953,0,548,0,0,0,0,380,966,1406,0,237,0,0,0,0,0,0,0,1408,2010,1730,0,328
"Asaccharobacter_celatus",1726,1667,304,0,0,0,0,0,0,1581,80,137,7443,0,2028,1016,367,0,0,0,0,0,0,0,451,351,3341,3165,305,0,0,430,110,1788,260,0,1499,691,0,0,640,28,1913,1074,0,591,78,496,0,773,0,0,548,138,129,890,57,0,0,1201,0,0,0,342,0,440,2097,0,0,6179,0,0,0,1043,359,77,0,0,529,112,0,0,335,1391,878,1549,0,413,79,0,0,0,0,0,0,1316,6793,304,356,1102
"Eggerthella_lenta",320,1408,0,0,0,0,3577,227,0,967,0,0,15313,0,0,2309,0,0,9073,0,0,0,0,0,0,0,0,10257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0
"Enterorhabdus_caecimuris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordonibacter_pamelaeae",0,0,0,0,0,0,175,155,0,0,0,0,16672,0,0,4303,0,0,455,247,0,0,0,0,609,0,0,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,0,0,273,0,0,0,666
"Slackia_isoflavoniconvertens",0,0,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10297,0,0,0,90,0,2936,0,0,0,0,1169,0,1669,0,0,0,0,0,0,0,0,0,0,7357,0,2087,0,0,0,0,0,0,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,536,0,0
"Bacteroides_caccae",0,0,83392,35088,0,44364,273842,0,10287,178734,0,84539,49204,0,17957,36589,0,23249,225575,57982,112807,0,38185,7358,126169,13252,0,0,0,0,0,21908,0,0,0,31984,20216,90355,0,51749,11439,424851,0,3442,12320,0,1243,0,10709,0,39785,9217,142399,0,5983,5330,0,46935,0,3788,0,5183,3239,30148,5662,0,0,0,84892,0,6765,0,49915,0,0,21808,54741,0,0,28561,0,0,37100,26130,139621,0,243,862,0,0,29639,2676,48332,39339,0,0,0,8954,0,0
"Bacteroides_cellulosilyticus",0,15546,451998,22104,0,90134,0,0,757,0,0,0,233229,0,0,499652,0,6207,0,34031,0,0,56793,0,0,36784,0,0,0,813,7906,0,6525,24683,12852,0,0,0,0,198070,0,8367,0,0,0,0,76666,83679,16919,243514,59507,0,0,0,71330,182742,40594,8959,1567,6099,0,1542,0,13344,0,147811,0,0,0,3504,225215,0,3223,135488,0,14303,0,130,0,0,2306,233057,212026,34075,37405,0,0,264657,0,0,524790,0,0,0,0,0,128936,0,129612,0
"Bacteroides_clarus",0,0,0,1305,0,0,0,0,0,0,0,17478,0,0,0,0,0,1915,31586,22600,0,0,0,1407,82103,0,14747,0,0,0,0,0,14211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,0,0,0,0,0,26807,0,0,0,0,0,84478,0,0,0,0,0,0,0,27361,0,0,0,1303,0,0,0,34859,0,0,0,0,0,0,0,0,0,0,27643,0,0,0,18887,0,5535,0,0,0,0,0,0
"Bacteroides_coprocola",0,0,0,0,0,0,0,0,25862,0,0,0,0,0,53535,0,0,0,0,0,0,32532,0,10523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,3731,149209,68572,0,0,0,0,0,11135,0,0,14914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101107,0,0,0,0,0,0,0,0,0,0
"Bacteroides_coprophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17920,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_dorei",805560,0,409990,11148,0,0,0,0,17903,445136,506906,1038329,11469,0,11285,0,109210,24207,15249,100204,218057,0,215369,0,43593,327279,258871,0,1159031,0,0,48653,104768,930777,0,65994,9590,0,0,0,115140,50887,64878,2205,35318,31715,182530,0,0,0,108942,120015,92417,942607,310216,464752,0,0,243413,166619,557446,32905,111540,13687,0,0,40291,0,44799,0,98729,817,26344,0,694589,259953,966812,0,305914,39602,0,768274,366578,103503,0,183625,0,0,314559,0,48036,0,0,365492,2655,33252,0,4788,661177,691
"Bacteroides_eggerthii",0,0,0,0,0,0,0,0,3033,0,0,421053,0,0,4574,0,193809,0,0,0,0,0,0,0,0,0,0,146437,0,0,0,0,111566,0,0,0,0,54197,0,0,0,0,0,0,0,89581,0,12507,0,0,17855,72042,3751,360790,2519,0,0,31291,0,0,0,16611,1886,806827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63733,0,0,0,0,0,0,0,0,0,0,0,0,0,12694,0,180276,0,11020,0,0
"Bacteroides_faecichinchillae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_faecis",0,56921,0,50582,0,186271,0,0,12313,0,0,63266,0,0,0,0,16161,0,0,0,157282,59247,0,0,0,0,0,0,127771,0,0,0,0,0,24884,2118,0,3583,0,29850,0,0,78536,0,0,0,0,0,12181,0,0,0,0,0,0,164950,0,0,0,0,0,0,0,0,20988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9369,0,0,0,200945,23877,4004,0,0,0,0,0,16813,0,0
"Bacteroides_faecis_CAG_32",0,605,0,0,0,39940,0,0,962,0,0,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,0,0,0,4144,0,0,0,0,0,0,0,0,0,0
"Bacteroides_finegoldii",0,0,0,0,0,0,0,0,0,0,0,0,36392,0,0,67137,0,0,0,0,192146,9034,0,0,0,81264,0,0,0,0,0,2718,0,0,0,0,0,0,0,0,4253,0,0,0,0,0,0,0,55428,0,51206,0,0,0,0,0,0,5989,0,1206,0,0,1871,43055,0,0,0,0,0,0,6650,0,22304,0,0,10284,0,0,0,4871,0,0,0,0,109321,0,0,0,0,0,0,0,0,5106,1567,0,0,0,0,0
"Bacteroides_fluxus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_fragilis",0,3951,118600,0,18654,0,28482,43103,0,120376,85912,0,0,140357,0,16641,0,27279,0,0,0,0,0,0,18853,0,159,0,56080,0,0,0,0,348888,14923,0,4465,0,1230,0,0,0,8363,67238,0,94517,0,0,0,78360,0,8876,0,47322,17488,66643,22988,0,0,22419,323526,0,0,0,0,11003,0,0,103635,65085,7206,0,0,203177,0,6038,822,357166,0,3326,0,0,0,0,0,1983,0,0,0,0,67571,0,48040,36431,0,10764,0,0,194140,31715
"Bacteroides_galacturonicus",0,0,1292,0,0,0,0,0,0,0,0,0,0,4617,0,0,0,692,0,1432,0,0,1546,0,0,0,287,0,0,0,0,1220,0,0,0,0,0,0,1204,9113,0,0,0,0,0,0,0,0,2103,0,655,0,4793,0,0,0,0,0,0,0,0,0,0,0,0,1356,0,0,0,558,0,0,0,0,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,941,0,0,0,0
"Bacteroides_intestinalis",0,0,0,0,638361,0,0,0,0,1164,48590,0,0,0,56765,0,0,0,0,0,55858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22905,0,0,0,31438,34026,96,481034,0,108743,37801,0,0,400,0,0,2738,46995,0,0,0,0,0,41091,85677,0,0,0,0,336701,0,0,0,97816,0,1424,0,0,0,0,3523,0,0,184118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,0,0,0,0,246116
"Bacteroides_massiliensis",0,16821,0,0,0,57482,0,0,0,0,0,89300,38873,0,21865,0,0,0,40823,71549,68199,50298,0,508,0,63900,0,0,0,0,0,0,68931,0,0,73854,0,0,337931,15722,0,0,0,2952,0,0,0,39856,64720,0,34502,0,0,0,0,0,0,0,10036,0,0,0,0,51314,3953,0,33504,0,0,0,0,0,0,0,33484,15796,0,0,33262,0,0,0,0,0,0,0,0,0,0,113981,0,6598,0,80624,0,0,0,0,0,0
"Bacteroides_nordii",0,422,1252,0,0,0,5946,823,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,307,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,334,0,0,271,0,0,867,0,0,0,0,0,0,808,0,9452,0,0,0,0,3866,0,0,0,1135
"Bacteroides_oleiciplenus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_ovatus",51810,7949,0,25867,254989,30349,13535,608,8720,261008,8507,293005,68793,0,7538,81583,63901,20049,232160,26960,3489,5112,0,150197,515684,118270,19145,287755,289241,0,11381,0,0,272958,540,59467,40196,101724,47926,26319,4830,43317,97538,184987,4885,4584,52138,102368,43417,0,13728,6344,44938,185030,2712,10820,24874,13739,3708,3543,0,561,0,38367,23384,29039,36516,0,45042,89459,14179,0,22142,0,255749,175314,519150,15961,46374,5308,0,38879,88378,348,52329,109842,4286,30660,65106,0,43887,0,150779,18550,423,61216,0,10271,0,70011
"Bacteroides_plebeius",0,0,0,0,0,0,0,0,88174,0,0,0,0,0,9315,0,0,0,0,644460,0,0,0,31195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206100,0,42799,0,0,0,0,113429,0,0,0,0,0,3209,0,0,0,0,0,0,0,0,0,0,0,79695,0,0,0,0,103433,0,0,0,69496,19166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_salyersiae",0,0,19006,0,0,130877,0,0,0,0,0,56830,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,0,0,0,0,0,0,19570,32503,6270,0,0,0,0,0,136173,1469,1053,0,0,15008,0,0,0,0,0,0,28658,0,0,4655,0,0,4355,0,0,0,0,8997,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65658,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sartorii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sp_43_108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sp_CAG_144",0,0,10802,0,0,0,0,0,6191,0,0,0,0,0,0,0,0,0,0,23342,0,0,0,0,0,0,0,0,0,0,0,0,9118,0,0,0,0,0,13189,0,0,0,0,0,0,0,0,0,0,0,0,14523,0,0,0,0,0,0,0,1277,26450,0,36336,0,0,0,0,0,0,0,0,0,6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0
"Bacteroides_sp_CAG_443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46008,0,0,0,0,0,0
"Bacteroides_sp_CAG_462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sp_CAG_530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4893,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sp_CAG_598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58574,0,0
"Bacteroides_sp_CAG_633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sp_CAG_661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
